order_id,order_date,customer_id,product_id,quantity,sales,region,unit_price,year,month,quarter,day_of_week,day_of_month,week_of_year,is_weekend,month_name,day_name,year_month,effective_price,revenue_per_item,quantity_category,revenue_category,first_purchase_date,last_purchase_date,transaction_count,order_count,total_revenue,avg_order_value,total_quantity,unique_products,recency_days,customer_lifetime_days,purchase_frequency,recency_score,monetary_score,frequency_score,total_product_revenue,popularity_score,unique_customers
US-2016-145121,2016-10-02,MP-17965,OFF-BI-10001078,1,26.9,East,26.9,2016,10,4,6,2,39,1,October,Sunday,2016-10,26.9,26.9,Single,Very High,2016-04-18 00:00:00,2018-10-19 00:00:00,20,9,3983.642,199.1821,20,20,72,914,0.0218579234972677,Very Recent,VIP,Occasional,175.388,Regular,7
CA-2018-166184,2018-03-24,HR-14830,OFF-EN-10004483,1,47.01,East,47.01,2018,3,1,5,24,12,1,March,Saturday,2018-03,47.01,47.01,Single,Very High,2015-11-24 00:00:00,2018-07-24 00:00:00,14,7,5248.787,374.91335714285714,14,14,159,973,0.0143737166324435,Very Recent,VIP,Occasional,379.214,Regular,6
CA-2018-166184,2018-03-24,HR-14830,TEC-PH-10002624,1,469.99,East,469.99,2018,3,1,5,24,12,1,March,Saturday,2018-03,469.99,469.99,Single,Very High,2015-11-24 00:00:00,2018-07-24 00:00:00,14,7,5248.787,374.91335714285714,14,14,159,973,0.0143737166324435,Very Recent,VIP,Occasional,6109.87,Niche,5
CA-2018-166184,2018-03-24,HR-14830,FUR-CH-10003396,1,207.846,East,207.846,2018,3,1,5,24,12,1,March,Saturday,2018-03,207.846,207.846,Single,Very High,2015-11-24 00:00:00,2018-07-24 00:00:00,14,7,5248.787,374.91335714285714,14,14,159,973,0.0143737166324435,Very Recent,VIP,Occasional,1770.54,Regular,10
CA-2018-157413,2018-06-01,BW-11065,OFF-ST-10002756,1,324.744,East,324.744,2018,6,2,4,1,22,0,June,Friday,2018-06,324.744,324.744,Single,Very High,2015-05-25 00:00:00,2018-06-01 00:00:00,3,3,385.516,128.50533333333334,3,3,212,1103,0.0027173913043478,Very Recent,Medium Value,Rare,4384.044,Regular,7
CA-2015-143637,2015-03-24,MS-17710,FUR-FU-10002813,1,40.48,West,40.48,2015,3,1,1,24,13,0,March,Tuesday,2015-03,40.48,40.48,Single,Very High,2015-03-24 00:00:00,2017-11-12 00:00:00,15,6,1613.402,107.56013333333334,15,15,413,964,0.0155440414507772,Very Recent,High Value,Occasional,291.456,Niche,5
CA-2016-102260,2016-09-22,SJ-20125,OFF-LA-10003714,1,12.0,South,12.0,2016,9,3,3,22,38,0,September,Thursday,2016-09,12.0,12.0,Single,Medium,2016-09-22 00:00:00,2018-09-26 00:00:00,24,12,3949.656,164.569,24,23,95,734,0.0326530612244898,Very Recent,VIP,Occasional,21.75,Niche,3
CA-2016-102260,2016-09-22,SJ-20125,OFF-ST-10003716,1,720.064,South,720.064,2016,9,3,3,22,38,0,September,Thursday,2016-09,720.064,720.064,Single,Very High,2016-09-22 00:00:00,2018-09-26 00:00:00,24,12,3949.656,164.569,24,23,95,734,0.0326530612244898,Very Recent,VIP,Occasional,9630.856,Regular,12
CA-2016-102260,2016-09-22,SJ-20125,OFF-ST-10002289,1,25.424,South,25.424,2016,9,3,3,22,38,0,September,Thursday,2016-09,25.424,25.424,Single,Very High,2016-09-22 00:00:00,2018-09-26 00:00:00,24,12,3949.656,164.569,24,23,95,734,0.0326530612244898,Very Recent,VIP,Occasional,406.784,Niche,4
CA-2016-102260,2016-09-22,SJ-20125,OFF-AR-10001315,1,2.816,South,2.816,2016,9,3,3,22,38,0,September,Thursday,2016-09,2.816,2.816,Single,Low,2016-09-22 00:00:00,2018-09-26 00:00:00,24,12,3949.656,164.569,24,23,95,734,0.0326530612244898,Very Recent,VIP,Occasional,38.72,Regular,7
CA-2016-102260,2016-09-22,SJ-20125,OFF-BI-10000042,1,3.204,South,3.204,2016,9,3,3,22,38,0,September,Thursday,2016-09,3.204,3.204,Single,Low,2016-09-22 00:00:00,2018-09-26 00:00:00,24,12,3949.656,164.569,24,23,95,734,0.0326530612244898,Very Recent,VIP,Occasional,33.108000000000004,Niche,3
US-2017-137295,2017-01-08,VS-21820,OFF-BI-10004236,1,30.828,South,30.828,2017,1,1,6,8,1,1,January,Sunday,2017-01,30.828,30.828,Single,Very High,2015-01-07 00:00:00,2018-05-23 00:00:00,8,4,1055.981,131.997625,8,8,221,1232,0.0064882400648824,Very Recent,High Value,Rare,386.084,Regular,10
US-2017-137295,2017-01-08,VS-21820,OFF-AR-10001955,1,47.616,South,47.616,2017,1,1,6,8,1,1,January,Sunday,2017-01,47.616,47.616,Single,Very High,2015-01-07 00:00:00,2018-05-23 00:00:00,8,4,1055.981,131.997625,8,8,221,1232,0.0064882400648824,Very Recent,High Value,Rare,511.872,Regular,8
US-2017-137295,2017-01-08,VS-21820,TEC-PH-10004080,1,108.784,South,108.784,2017,1,1,6,8,1,1,January,Sunday,2017-01,108.784,108.784,Single,Very High,2015-01-07 00:00:00,2018-05-23 00:00:00,8,4,1055.981,131.997625,8,8,221,1232,0.0064882400648824,Very Recent,High Value,Rare,231.166,Niche,2
CA-2017-134334,2017-02-14,DK-13090,OFF-PA-10000791,1,4.77,East,4.77,2017,2,1,1,14,7,0,February,Tuesday,2017-02,4.77,4.77,Single,Low,2016-03-02 00:00:00,2018-11-18 00:00:00,13,7,2650.557,203.889,13,13,42,991,0.0131048387096774,Very Recent,VIP,Rare,115.434,Regular,6
CA-2017-134334,2017-02-14,DK-13090,OFF-AR-10001770,1,7.98,East,7.98,2017,2,1,1,14,7,0,February,Tuesday,2017-02,7.98,7.98,Single,Medium,2016-03-02 00:00:00,2018-11-18 00:00:00,13,7,2650.557,203.889,13,13,42,991,0.0131048387096774,Very Recent,VIP,Rare,34.58,Niche,4
CA-2017-134334,2017-02-14,DK-13090,FUR-TA-10002356,1,550.431,East,550.431,2017,2,1,1,14,7,0,February,Tuesday,2017-02,550.431,550.431,Single,Very High,2016-03-02 00:00:00,2018-11-18 00:00:00,13,7,2650.557,203.889,13,13,42,991,0.0131048387096774,Very Recent,VIP,Rare,2542.467,Regular,6
CA-2017-134334,2017-02-14,DK-13090,FUR-FU-10003274,1,10.56,East,10.56,2017,2,1,1,14,7,0,February,Tuesday,2017-02,10.56,10.56,Single,Medium,2016-03-02 00:00:00,2018-11-18 00:00:00,13,7,2650.557,203.889,13,13,42,991,0.0131048387096774,Very Recent,VIP,Rare,35.904,Niche,5
US-2018-109316,2018-06-08,MG-17680,FUR-BO-10004834,1,1497.666,West,1497.666,2018,6,2,4,8,23,0,June,Friday,2018-06,1497.666,1497.666,Single,Very High,2015-10-22 00:00:00,2018-09-29 00:00:00,10,4,2350.188,235.0188,10,10,92,1073,0.0093109869646182,Very Recent,VIP,Rare,15610.9656,Niche,5
US-2018-109316,2018-06-08,MG-17680,TEC-PH-10000307,1,17.52,West,17.52,2018,6,2,4,8,23,0,June,Friday,2018-06,17.52,17.52,Single,High,2015-10-22 00:00:00,2018-09-29 00:00:00,10,4,2350.188,235.0188,10,10,92,1073,0.0093109869646182,Very Recent,VIP,Rare,63.510000000000005,Niche,3
CA-2017-138478,2017-10-21,DP-13390,OFF-AR-10002240,1,113.22,West,113.22,2017,10,4,5,21,42,1,October,Saturday,2017-10,113.22,113.22,Single,Very High,2015-07-05 00:00:00,2018-01-06 00:00:00,14,9,5480.723999999999,391.4802857142857,14,14,358,916,0.015267175572519,Very Recent,VIP,Occasional,452.88,Niche,3
CA-2017-138478,2017-10-21,DP-13390,OFF-PA-10001801,1,35.88,West,35.88,2017,10,4,5,21,42,1,October,Saturday,2017-10,35.88,35.88,Single,Very High,2015-07-05 00:00:00,2018-01-06 00:00:00,14,9,5480.723999999999,391.4802857142857,14,14,358,916,0.015267175572519,Very Recent,VIP,Occasional,77.74000000000001,Niche,3
CA-2017-138478,2017-10-21,DP-13390,OFF-BI-10001120,1,4535.976,West,4535.976,2017,10,4,5,21,42,1,October,Saturday,2017-10,4535.976,4535.976,Single,Very High,2015-07-05 00:00:00,2018-01-06 00:00:00,14,9,5480.723999999999,391.4802857142857,14,14,358,916,0.015267175572519,Very Recent,VIP,Occasional,15875.916,Niche,3
CA-2018-150469,2018-01-26,CJ-12010,OFF-FA-10000611,1,11.84,West,11.84,2018,1,1,4,26,4,0,January,Friday,2018-01,11.84,11.84,Single,Medium,2017-03-10 00:00:00,2018-06-24 00:00:00,20,8,11164.974,558.2487,20,20,189,471,0.0423728813559322,Very Recent,VIP,Occasional,36.112,Regular,7
CA-2018-152436,2018-12-08,CW-11905,OFF-ST-10000036,1,592.74,East,592.74,2018,12,4,5,8,49,1,December,Saturday,2018-12,592.74,592.74,Single,Very High,2015-06-09 00:00:00,2018-12-08 00:00:00,11,6,1136.592,103.32654545454548,11,11,22,1278,0.0086004691164972,Very Recent,High Value,Rare,1620.156,Niche,5
CA-2017-169334,2017-10-21,GW-14605,OFF-ST-10004950,1,111.672,South,111.672,2017,10,4,5,21,42,1,October,Saturday,2017-10,111.672,111.672,Single,Very High,2015-03-01 00:00:00,2018-12-02 00:00:00,9,7,2189.019,243.2243333333333,9,9,28,1372,0.0065549890750182,Very Recent,VIP,Rare,652.624,Regular,11
US-2015-115413,2015-08-26,PP-18955,OFF-AR-10003770,1,8.64,East,8.64,2015,8,3,2,26,35,0,August,Wednesday,2015-08,8.64,8.64,Single,Medium,2015-08-26 00:00:00,2018-09-24 00:00:00,34,10,7252.608,213.312,34,34,97,1125,0.0301953818827708,Very Recent,VIP,Regular,25.92,Niche,2
US-2015-115413,2015-08-26,PP-18955,TEC-AC-10002800,1,149.97,East,149.97,2015,8,3,2,26,35,0,August,Wednesday,2015-08,149.97,149.97,Single,Very High,2015-08-26 00:00:00,2018-09-24 00:00:00,34,10,7252.608,213.312,34,34,97,1125,0.0301953818827708,Very Recent,VIP,Regular,1619.676,Regular,9
CA-2015-125150,2015-05-16,PW-19030,FUR-CH-10002439,1,232.88,West,232.88,2015,5,2,5,16,20,1,May,Saturday,2015-05,232.88,232.88,Single,Very High,2015-05-16 00:00:00,2018-11-14 00:00:00,13,10,3454.916,265.76276923076927,13,13,46,1278,0.0101641907740422,Very Recent,VIP,Rare,1589.406,Regular,6
CA-2016-127327,2016-02-03,PW-19030,FUR-CH-10004218,1,90.882,East,90.882,2016,2,1,2,3,5,0,February,Wednesday,2016-02,90.882,90.882,Single,Very High,2015-05-16 00:00:00,2018-11-14 00:00:00,13,10,3454.916,265.76276923076927,13,13,46,1278,0.0101641907740422,Very Recent,VIP,Rare,2908.224,Regular,8
CA-2018-117114,2018-10-31,CY-12745,TEC-PH-10004042,1,508.768,Central,508.768,2018,10,4,2,31,44,0,October,Wednesday,2018-10,508.768,508.768,Single,Very High,2015-12-12 00:00:00,2018-10-31 00:00:00,10,7,2004.082,200.4082,10,10,60,1054,0.0094786729857819,Very Recent,High Value,Rare,1685.294,Niche,4
CA-2018-117114,2018-10-31,CY-12745,OFF-EN-10001137,1,9.912,Central,9.912,2018,10,4,2,31,44,0,October,Wednesday,2018-10,9.912,9.912,Single,Medium,2015-12-12 00:00:00,2018-10-31 00:00:00,10,7,2004.082,200.4082,10,10,60,1054,0.0094786729857819,Very Recent,High Value,Rare,41.3,Niche,4
CA-2016-137302,2016-04-26,BW-11110,FUR-CH-10002017,1,63.936,West,63.936,2016,4,2,1,26,17,0,April,Tuesday,2016-04,63.936,63.936,Single,Very High,2016-03-20 00:00:00,2018-08-31 00:00:00,17,8,4750.358,279.4328235294118,17,17,121,894,0.0189944134078212,Very Recent,VIP,Occasional,245.088,Niche,5
CA-2016-137302,2016-04-26,BW-11110,OFF-AR-10000588,1,59.52,West,59.52,2016,4,2,1,26,17,0,April,Tuesday,2016-04,59.52,59.52,Single,Very High,2016-03-20 00:00:00,2018-08-31 00:00:00,17,8,4750.358,279.4328235294118,17,17,121,894,0.0189944134078212,Very Recent,VIP,Occasional,476.16,Regular,9
CA-2016-137302,2016-04-26,BW-11110,TEC-PH-10003174,1,311.976,West,311.976,2016,4,2,1,26,17,0,April,Tuesday,2016-04,311.976,311.976,Single,Very High,2016-03-20 00:00:00,2018-08-31 00:00:00,17,8,4750.358,279.4328235294118,17,17,121,894,0.0189944134078212,Very Recent,VIP,Occasional,727.944,Niche,2
CA-2016-137302,2016-04-26,BW-11110,OFF-BI-10001524,1,50.352,West,50.352,2016,4,2,1,26,17,0,April,Tuesday,2016-04,50.352,50.352,Single,Very High,2016-03-20 00:00:00,2018-08-31 00:00:00,17,8,4750.358,279.4328235294118,17,17,121,894,0.0189944134078212,Very Recent,VIP,Occasional,780.456,Popular,14
CA-2017-112382,2017-05-09,MB-18085,TEC-PH-10001552,1,19.136,Central,19.136,2017,5,2,1,9,19,0,May,Tuesday,2017-05,19.136,19.136,Single,High,2015-01-05 00:00:00,2018-11-16 00:00:00,10,7,1428.231,142.8231,10,10,44,1411,0.0070821529745042,Very Recent,High Value,Rare,542.984,Regular,10
CA-2016-128958,2016-01-24,CR-12820,OFF-AR-10004757,1,13.12,South,13.12,2016,1,1,6,24,3,1,January,Sunday,2016-01,13.12,13.12,Single,High,2016-01-24 00:00:00,2018-10-06 00:00:00,7,3,1397.8724,199.69605714285717,7,7,85,986,0.0070921985815602,Very Recent,High Value,Rare,120.704,Regular,11
CA-2016-106257,2016-04-13,EB-14110,FUR-TA-10002530,1,241.568,West,241.568,2016,4,2,2,13,15,0,April,Wednesday,2016-04,241.568,241.568,Single,Very High,2016-04-13 00:00:00,2018-09-08 00:00:00,11,6,3071.126,279.1932727272728,11,11,113,878,0.0125142207053469,Very Recent,VIP,Rare,3457.442,Regular,7
CA-2016-106257,2016-04-13,EB-14110,TEC-PH-10001494,1,479.92,West,479.92,2016,4,2,2,13,15,0,April,Wednesday,2016-04,479.92,479.92,Single,Very High,2016-04-13 00:00:00,2018-09-08 00:00:00,11,6,3071.126,279.1932727272728,11,11,113,878,0.0125142207053469,Very Recent,VIP,Rare,4619.2300000000005,Niche,4
CA-2016-149083,2016-09-25,SH-19975,FUR-CH-10004289,1,307.136,West,307.136,2016,9,3,6,25,38,1,September,Sunday,2016-09,307.136,307.136,Single,Very High,2015-12-10 00:00:00,2018-12-01 00:00:00,24,12,2465.6595,102.7358125,24,24,29,1087,0.0220588235294117,Very Recent,VIP,Occasional,2389.902,Regular,7
CA-2016-149083,2016-09-25,SH-19975,OFF-LA-10002945,1,12.6,West,12.6,2016,9,3,6,25,38,1,September,Sunday,2016-09,12.6,12.6,Single,High,2015-12-10 00:00:00,2018-12-01 00:00:00,24,12,2465.6595,102.7358125,24,24,29,1087,0.0220588235294117,Very Recent,VIP,Occasional,153.72,Regular,6
CA-2016-149083,2016-09-25,SH-19975,TEC-AC-10002567,1,159.98,West,159.98,2016,9,3,6,25,38,1,September,Sunday,2016-09,159.98,159.98,Single,Very High,2015-12-10 00:00:00,2018-12-01 00:00:00,24,12,2465.6595,102.7358125,24,24,29,1087,0.0220588235294117,Very Recent,VIP,Occasional,1871.766,Regular,8
US-2015-137869,2015-03-28,CV-12295,OFF-EN-10001509,1,6.12,Central,6.12,2015,3,1,5,28,13,1,March,Saturday,2015-03,6.12,6.12,Single,Medium,2015-03-28 00:00:00,2018-04-20 00:00:00,13,5,2830.628,217.74061538461532,13,13,254,1119,0.0116071428571428,Very Recent,VIP,Rare,68.136,Regular,11
US-2015-137869,2015-03-28,CV-12295,FUR-TA-10003954,1,1184.72,Central,1184.72,2015,3,1,5,28,13,1,March,Saturday,2015-03,1184.72,1184.72,Single,Very High,2015-03-28 00:00:00,2018-04-20 00:00:00,13,5,2830.628,217.74061538461532,13,13,254,1119,0.0116071428571428,Very Recent,VIP,Rare,7404.5,Niche,5
CA-2017-116603,2017-07-17,AT-10735,OFF-AP-10002892,1,45.96,East,45.96,2017,7,3,0,17,29,0,July,Monday,2017-07,45.96,45.96,Single,Very High,2015-08-30 00:00:00,2018-12-17 00:00:00,16,10,3831.864,239.4915,16,16,13,1205,0.0132669983416252,Very Recent,VIP,Occasional,464.196,Regular,7
CA-2015-158470,2015-04-19,AG-10390,OFF-BI-10003638,1,58.05,South,58.05,2015,4,2,6,19,16,1,April,Sunday,2015-04,58.05,58.05,Single,Very High,2015-04-19 00:00:00,2018-09-07 00:00:00,8,5,200.945,25.118125,8,8,114,1237,0.0064620355411954,Very Recent,Low Value,Rare,323.145,Regular,7
CA-2015-158470,2015-04-19,AG-10390,OFF-PA-10001569,1,71.28,South,71.28,2015,4,2,6,19,16,1,April,Sunday,2015-04,71.28,71.28,Single,Very High,2015-04-19 00:00:00,2018-09-07 00:00:00,8,5,200.945,25.118125,8,8,114,1237,0.0064620355411954,Very Recent,Low Value,Rare,120.528,Niche,4
US-2018-123834,2018-07-21,GM-14500,FUR-TA-10001676,1,124.404,Central,124.404,2018,7,3,5,21,29,1,July,Saturday,2018-07,124.404,124.404,Single,Very High,2015-08-09 00:00:00,2018-09-15 00:00:00,13,10,1255.682,96.59092307692308,13,13,106,1133,0.0114638447971781,Very Recent,High Value,Rare,582.033,Regular,8
CA-2016-125976,2016-09-27,JK-15205,OFF-PA-10001125,1,154.9,South,154.9,2016,9,3,1,27,39,0,September,Tuesday,2016-09,154.9,154.9,Single,Very High,2016-09-27 00:00:00,2018-10-30 00:00:00,12,4,4262.292,355.191,12,12,61,763,0.0157068062827225,Very Recent,VIP,Rare,1102.888,Regular,8
CA-2016-125976,2016-09-27,JK-15205,TEC-PH-10002496,1,1871.88,South,1871.88,2016,9,3,1,27,39,0,September,Tuesday,2016-09,1871.88,1871.88,Single,Very High,2016-09-27 00:00:00,2018-10-30 00:00:00,12,4,4262.292,355.191,12,12,61,763,0.0157068062827225,Very Recent,VIP,Rare,3930.948,Regular,8
CA-2017-128706,2017-02-27,DW-13540,FUR-FU-10004053,1,16.192,Central,16.192,2017,2,1,0,27,9,0,February,Monday,2017-02,16.192,16.192,Single,High,2017-02-27 00:00:00,2018-09-23 00:00:00,9,5,344.08,38.23111111111111,9,9,98,573,0.0156794425087108,Very Recent,Medium Value,Rare,234.784,Regular,6
CA-2017-104311,2017-05-02,AS-10090,OFF-ST-10000321,1,18.936,Central,18.936,2017,5,2,1,2,18,0,May,Tuesday,2017-05,18.936,18.936,Single,High,2015-09-22 00:00:00,2018-12-02 00:00:00,25,9,3255.31,130.2124,25,24,28,1167,0.021404109589041,Very Recent,VIP,Occasional,91.524,Regular,6
CA-2017-104311,2017-05-02,AS-10090,OFF-ST-10002957,1,12.672,Central,12.672,2017,5,2,1,2,18,0,May,Tuesday,2017-05,12.672,12.672,Single,High,2015-09-22 00:00:00,2018-12-02 00:00:00,25,9,3255.31,130.2124,25,24,28,1167,0.021404109589041,Very Recent,VIP,Occasional,78.144,Niche,5
CA-2017-104311,2017-05-02,AS-10090,OFF-LA-10000973,1,5.04,Central,5.04,2017,5,2,1,2,18,0,May,Tuesday,2017-05,5.04,5.04,Single,Medium,2015-09-22 00:00:00,2018-12-02 00:00:00,25,9,3255.31,130.2124,25,24,28,1167,0.021404109589041,Very Recent,VIP,Occasional,17.64,Niche,3
CA-2015-169649,2015-12-09,TS-21205,OFF-PA-10000143,1,8.448,Central,8.448,2015,12,4,2,9,50,0,December,Wednesday,2015-12,8.448,8.448,Single,Medium,2015-03-21 00:00:00,2018-06-15 00:00:00,19,7,5371.09,282.68894736842105,19,19,198,1182,0.0160608622147083,Very Recent,VIP,Occasional,144.672,Regular,6
CA-2015-169649,2015-12-09,TS-21205,OFF-AP-10003287,1,20.388,Central,20.388,2015,12,4,2,9,50,0,December,Wednesday,2015-12,20.388,20.388,Single,Very High,2015-03-21 00:00:00,2018-06-15 00:00:00,19,7,5371.09,282.68894736842105,19,19,198,1182,0.0160608622147083,Very Recent,VIP,Occasional,784.938,Niche,5
CA-2016-144890,2016-12-25,SM-20320,OFF-PA-10001526,1,9.96,West,9.96,2016,12,4,6,25,51,1,December,Sunday,2016-12,9.96,9.96,Single,Medium,2015-03-18 00:00:00,2018-10-12 00:00:00,15,5,25043.05,1669.5366666666666,15,15,79,1304,0.0114942528735632,Very Recent,VIP,Occasional,110.556,Regular,7
CA-2018-135587,2018-12-07,BH-11710,OFF-AP-10004540,1,320.64,South,320.64,2018,12,4,4,7,49,0,December,Friday,2018-12,320.64,320.64,Single,Very High,2015-06-09 00:00:00,2018-12-07 00:00:00,24,8,6255.351,260.639625,24,24,23,1277,0.0187793427230046,Very Recent,VIP,Occasional,1042.08,Niche,4
CA-2018-135587,2018-12-07,BH-11710,TEC-AC-10001266,1,52.0,South,52.0,2018,12,4,4,7,49,0,December,Friday,2018-12,52.0,52.0,Single,Very High,2015-06-09 00:00:00,2018-12-07 00:00:00,24,8,6255.351,260.639625,24,24,23,1277,0.0187793427230046,Very Recent,VIP,Occasional,299.0,Regular,8
CA-2015-103429,2015-05-30,LW-16825,OFF-BI-10004233,1,25.584,East,25.584,2015,5,2,5,30,22,1,May,Saturday,2015-05,25.584,25.584,Single,Very High,2015-05-30 00:00:00,2018-10-03 00:00:00,15,5,2238.061,149.20406666666668,15,15,88,1222,0.0122649223221586,Very Recent,VIP,Occasional,207.87,Regular,6
CA-2015-103429,2015-05-30,LW-16825,TEC-PH-10003505,1,464.0,East,464.0,2015,5,2,5,30,22,1,May,Saturday,2015-05,464.0,464.0,Single,Very High,2015-05-30 00:00:00,2018-10-03 00:00:00,15,5,2238.061,149.20406666666668,15,15,88,1222,0.0122649223221586,Very Recent,VIP,Occasional,3415.04,Regular,11
CA-2015-103429,2015-05-30,LW-16825,OFF-AP-10001005,1,235.95,East,235.95,2015,5,2,5,30,22,1,May,Saturday,2015-05,235.95,235.95,Single,Very High,2015-05-30 00:00:00,2018-10-03 00:00:00,15,5,2238.061,149.20406666666668,15,15,88,1222,0.0122649223221586,Very Recent,VIP,Occasional,1761.76,Regular,6
CA-2015-103429,2015-05-30,LW-16825,OFF-PA-10001712,1,39.96,East,39.96,2015,5,2,5,30,22,1,May,Saturday,2015-05,39.96,39.96,Single,Very High,2015-05-30 00:00:00,2018-10-03 00:00:00,15,5,2238.061,149.20406666666668,15,15,88,1222,0.0122649223221586,Very Recent,VIP,Occasional,149.85000000000002,Niche,3
CA-2018-152261,2018-03-02,JA-15970,OFF-BI-10002353,1,18.528,East,18.528,2018,3,1,4,2,9,0,March,Friday,2018-03,18.528,18.528,Single,High,2015-09-17 00:00:00,2018-09-29 00:00:00,24,8,6491.026,270.45941666666664,24,24,92,1108,0.0216411181244364,Very Recent,VIP,Occasional,342.768,Regular,11
CA-2016-142993,2016-10-12,KA-16525,TEC-AC-10003038,1,17.9,West,17.9,2016,10,4,2,12,41,0,October,Wednesday,2016-10,17.9,17.9,Single,High,2015-03-11 00:00:00,2018-11-24 00:00:00,11,7,1519.506,138.13690909090909,11,11,36,1354,0.0081180811808118,Very Recent,High Value,Rare,477.93,Popular,13
CA-2016-142993,2016-10-12,KA-16525,OFF-ST-10000934,1,81.96,West,81.96,2016,10,4,2,12,41,0,October,Wednesday,2016-10,81.96,81.96,Single,Very High,2015-03-11 00:00:00,2018-11-24 00:00:00,11,7,1519.506,138.13690909090909,11,11,36,1354,0.0081180811808118,Very Recent,High Value,Rare,598.308,Niche,5
CA-2016-143364,2016-07-14,TG-21310,OFF-ST-10002743,1,272.736,West,272.736,2016,7,3,3,14,28,0,July,Thursday,2016-07,272.736,272.736,Single,Very High,2016-03-09 00:00:00,2018-01-27 00:00:00,9,5,3058.372,339.8191111111111,9,9,337,689,0.0130434782608695,Very Recent,VIP,Rare,4704.696,Regular,10
CA-2016-143364,2016-07-14,TG-21310,OFF-PA-10001846,1,18.496,West,18.496,2016,7,3,3,14,28,0,July,Thursday,2016-07,18.496,18.496,Single,High,2016-03-09 00:00:00,2018-01-27 00:00:00,9,5,3058.372,339.8191111111111,9,9,337,689,0.0130434782608695,Very Recent,VIP,Rare,69.36,Niche,5
CA-2016-143364,2016-07-14,TG-21310,FUR-CH-10004287,1,441.92,West,441.92,2016,7,3,3,14,28,0,July,Thursday,2016-07,441.92,441.92,Single,Very High,2016-03-09 00:00:00,2018-01-27 00:00:00,9,5,3058.372,339.8191111111111,9,9,337,689,0.0130434782608695,Very Recent,VIP,Rare,11572.78,Popular,13
CA-2016-143364,2016-07-14,TG-21310,FUR-BO-10001608,1,127.764,West,127.764,2016,7,3,3,14,28,0,July,Thursday,2016-07,127.764,127.764,Single,Very High,2016-03-09 00:00:00,2018-01-27 00:00:00,9,5,3058.372,339.8191111111111,9,9,337,689,0.0130434782608695,Very Recent,VIP,Rare,1570.0775999999998,Niche,5
CA-2015-100972,2015-11-19,DB-13360,OFF-PA-10000357,1,166.44,West,166.44,2015,11,4,3,19,47,0,November,Thursday,2015-11,166.44,166.44,Single,Very High,2015-11-19 00:00:00,2018-04-10 00:00:00,6,5,1081.466,180.2443333333333,6,6,264,873,0.0068649885583524,Very Recent,High Value,Rare,2141.634,Regular,12
CA-2017-136994,2017-05-27,LS-17245,OFF-PA-10000575,1,13.38,West,13.38,2017,5,2,5,27,21,1,May,Saturday,2017-05,13.38,13.38,Single,High,2015-10-16 00:00:00,2018-11-26 00:00:00,12,6,1008.136,84.01133333333334,12,12,34,1137,0.0105448154657293,Very Recent,High Value,Rare,218.094,Regular,7
US-2018-166233,2018-07-03,MO-17950,TEC-AC-10002167,1,24.0,South,24.0,2018,7,3,1,3,27,0,July,Tuesday,2018-07,24.0,24.0,Single,Very High,2016-04-02 00:00:00,2018-07-03 00:00:00,4,2,154.288,38.572,4,4,180,822,0.0048602673147023,Very Recent,Low Value,Rare,357.0,Regular,8
CA-2018-122112,2018-09-25,CA-11965,OFF-EN-10004459,1,24.448,East,24.448,2018,9,3,1,25,39,0,September,Tuesday,2018-09,24.448,24.448,Single,Very High,2015-01-26 00:00:00,2018-09-25 00:00:00,10,6,3789.7228,378.97228,10,10,96,1338,0.0074682598954443,Very Recent,VIP,Rare,163.496,Regular,9
CA-2017-101672,2017-10-03,DB-12910,OFF-LA-10002271,1,6.16,West,6.16,2017,10,4,1,3,40,0,October,Tuesday,2017-10,6.16,6.16,Single,Medium,2015-10-24 00:00:00,2018-12-09 00:00:00,12,8,2171.599,180.96658333333332,12,12,21,1142,0.0104986876640419,Very Recent,VIP,Rare,48.048,Niche,5
CA-2017-101672,2017-10-03,DB-12910,FUR-CH-10004063,1,915.136,West,915.136,2017,10,4,1,3,40,0,October,Tuesday,2017-10,915.136,915.136,Single,Very High,2015-10-24 00:00:00,2018-12-09 00:00:00,12,8,2171.599,180.96658333333332,12,12,21,1142,0.0104986876640419,Very Recent,VIP,Rare,8665.194,Regular,8
CA-2017-101672,2017-10-03,DB-12910,OFF-PA-10004610,1,8.56,West,8.56,2017,10,4,1,3,40,0,October,Tuesday,2017-10,8.56,8.56,Single,Medium,2015-10-24 00:00:00,2018-12-09 00:00:00,12,8,2171.599,180.96658333333332,12,12,21,1142,0.0104986876640419,Very Recent,VIP,Rare,75.328,Regular,6
CA-2017-101672,2017-10-03,DB-12910,OFF-PA-10001878,1,97.82,West,97.82,2017,10,4,1,3,40,0,October,Tuesday,2017-10,97.82,97.82,Single,Very High,2015-10-24 00:00:00,2018-12-09 00:00:00,12,8,2171.599,180.96658333333332,12,12,21,1142,0.0104986876640419,Very Recent,VIP,Rare,1320.57,Regular,7
CA-2018-168403,2018-09-09,DK-12835,OFF-PA-10002036,1,31.104,West,31.104,2018,9,3,6,9,36,1,September,Sunday,2018-09,31.104,31.104,Single,Very High,2015-03-26 00:00:00,2018-12-09 00:00:00,27,12,3256.48,120.61037037037038,27,27,21,1354,0.0199261992619926,Very Recent,VIP,Occasional,138.672,Niche,5
